DATE,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
20201102,0.0003,1.1667,1.0656,0.7473,0.5297,-0.4103
20201103,0.0003,1.9329,0.9298,-0.2191,-0.6105,-0.4663
20201104,0.0003,2.2471,-2.0671,-1.7735,0.3153,1.5498
20201105,0.0003,2.1299,1.1279,0.5158,0.1586,0.1070
20201106,0.0003,0.0078,-0.9928,-0.1912,-0.0750,0.6728
20201109,0.0003,0.8662,0.2376,1.9159,-6.8245,-6.4608
20201110,0.0003,-0.1659,1.8106,1.5163,-0.1705,-1.2701
20201111,0.0003,0.8817,-0.3726,-0.7517,1.1028,1.6583
20201112,0.0003,-0.9429,-0.6209,-0.4020,-0.0818,0.9414
20201113,0.0003,1.3113,0.5351,0.7816,-1.0649,-1.6169
20201116,0.0003,1.2238,0.6805,1.1150,-0.8357,-1.4793
20201117,0.0003,-0.1878,0.5727,-0.4304,-0.5079,-0.2641
20201118,0.0003,-0.9332,0.0429,-0.4244,-0.2847,-0.0765
20201119,0.0003,0.5830,0.1717,-0.3709,-0.4546,0.1588
20201120,0.0003,-0.5079,0.4381,0.1643,-0.2778,0.3527
20201123,0.0003,0.8249,1.0959,0.6638,-2.0144,-2.3710
20201124,0.0003,1.5634,0.1683,0.8943,-0.9312,-1.4608
20201125,0.0003,0.0265,-0.1154,-0.7489,-0.2895,0.6118
20201127,0.0003,0.4262,0.2537,-0.2396,-0.3894,0.6696
20201130,0.0003,-0.5290,-1.3458,-0.1334,0.4571,0.7363
20201201,0.0003,0.9825,-0.1739,0.0017,0.6440,0.3936
20201202,0.0003,0.1126,-0.2055,0.7814,-1.0863,-0.8831
20201203,0.0003,0.1772,0.1272,0.4047,-0.5737,-0.5591
20201204,0.0003,1.0152,1.0389,1.0404,-1.7436,-1.3087
20201207,0.0003,0.0319,0.0329,-0.7531,0.2337,0.5201
20201208,0.0003,0.4782,0.4265,0.0492,-1.2331,-0.4508
20201209,0.0003,-1.0325,0.1929,0.5007,0.1667,-0.8832
20201210,0.0003,0.2372,0.5397,-0.5905,-1.9036,-0.6114
20201211,0.0003,-0.1840,-0.8346,-1.0638,-0.0357,0.5432
20201214,0.0003,-0.2583,0.5848,-0.8939,0.7137,1.4668
20201215,0.0003,1.2836,1.1070,0.2807,0.7957,-0.1285
20201216,0.0003,0.1638,-0.3143,-0.3135,0.3408,0.2099
20201217,0.0003,0.7823,0.6164,-0.4853,-0.4990,-0.1804
20201218,0.0003,-0.1396,-0.2459,-0.9816,-0.0515,0.5428
20201221,0.0003,-0.2290,0.9840,0.1050,-0.2982,-0.0113
20201222,0.0003,0.0614,1.2347,-0.6325,0.0629,0.4703
20201223,0.0003,0.1134,0.5800,0.7992,-1.1969,-1.2748
20201224,0.0003,0.2175,-0.2117,-0.3196,0.9467,0.3508
20201228,0.0003,0.4802,-0.5055,-0.0348,1.0098,0.7870
20201229,0.0003,-0.3897,-1.3771,-0.1627,0.4962,0.1884
20201230,0.0003,0.2758,0.9795,0.0267,-1.1517,-0.7496
20201231,0.0003,0.3886,-0.5523,-0.2805,0.5384,0.4816
20210104,0.0002,-1.4081,0.4000,0.4101,-0.1846,-0.6512
20210105,0.0002,0.8642,1.0531,0.6619,-0.6777,-0.7006
20210106,0.0002,0.7900,3.1335,1.3291,-0.3265,-1.8753
20210107,0.0002,1.7641,0.1301,-0.6305,-0.7802,-0.2625
20210108,0.0002,0.5110,-1.1643,-0.8703,-0.3884,0.3036
20210111,0.0002,-0.5147,0.4074,0.7004,-0.4561,-1.0105
20210112,0.0002,0.3814,1.4680,0.5910,-1.0697,-1.1082
20210113,0.0002,0.0725,-0.8090,-0.1444,0.3149,0.2562
20210114,0.0002,-0.1120,2.2985,0.7636,-1.3902,-1.3438
20210115,0.0002,-0.8639,-0.8345,-0.6513,1.0486,0.9122
20210119,0.0002,0.9189,0.7485,0.2507,-0.3795,-0.2396
20210120,0.0002,1.2658,-0.7412,-0.3682,1.1196,0.6833
20210121,0.0002,-0.0368,-0.0977,0.1518,1.8124,0.6899
20210122,0.0002,-0.0716,1.5114,0.2907,-0.1536,-0.2816
20210125,0.0002,0.2870,-0.1650,0.6937,0.3540,0.0025
20210126,0.0002,-0.3187,0.4513,1.5487,1.2481,-0.1229
20210127,0.0002,-2.5317,1.2346,2.6119,-0.9235,-1.6542
20210128,0.0002,0.9211,-1.9050,-1.9518,-0.5577,0.7172
20210129,0.0002,-1.8388,0.6767,0.4398,-0.5491,-0.9824
20210201,0.0002,1.7296,1.0989,-1.5494,0.4860,0.6148
20210202,0.0002,1.4790,-0.8517,-2.3357,-0.6350,-0.0864
20210203,0.0002,0.1554,0.7363,0.6925,-0.9241,-1.6227
20210204,0.0002,1.2275,0.6857,-0.4562,-0.2944,0.0730
20210205,0.0002,0.5728,1.0198,0.2827,-0.4382,-0.2579
20210208,0.0002,0.9587,2.1634,0.7437,-1.6238,-1.3062
20210209,0.0002,0.0498,1.0871,-0.3720,0.1389,0.4430
20210210,0.0002,-0.0778,-0.4494,-0.0037,-0.5043,-0.9975
20210211,0.0002,0.1953,-0.1657,-0.1267,0.7710,1.2361
20210212,0.0002,0.4907,-0.1982,0.0216,-0.7263,-0.4350
20210216,0.0002,-0.1437,-0.3873,0.3105,-0.7449,-1.1093
20210217,0.0002,-0.2044,-0.9011,0.1179,-0.2204,-0.4968
20210218,0.0002,-0.6344,-1.5135,-0.6935,0.7495,1.2631
20210219,0.0002,0.1632,1.8922,0.6556,-1.2930,-1.1043
20210222,0.0002,-1.1275,0.2512,1.2603,-0.9481,-1.6222
20210223,0.0002,-0.1408,-1.2846,0.1228,0.4797,0.2262
20210224,0.0002,1.1490,1.5801,0.6587,-1.2027,-1.1097
20210225,0.0002,-2.7370,-1.0690,0.6754,0.5079,0.5598
20210226,0.0002,-0.2800,0.6760,-0.6327,0.4822,0.1524
20210301,0.0001,2.6276,1.4672,0.2067,0.5551,-0.1517
20210302,0.0001,-1.0540,-0.7411,0.3986,-0.0793,-0.7735
20210303,0.0001,-1.5699,0.3733,1.4683,0.1106,-1.0180
20210304,0.0001,-1.6939,-1.4906,0.5761,-0.0415,-0.1657
20210305,0.0001,1.8521,0.2210,0.8716,0.4953,0.0288
20210308,0.0001,-0.6748,1.3853,1.1974,-0.2202,-1.7023
20210309,0.0001,1.7919,0.6501,-0.6997,-0.1976,0.9587
20210310,0.0001,0.6779,1.3479,0.5637,-0.6863,-1.1158
20210311,0.0001,1.4313,1.0836,-0.7442,-0.4818,0.4000
20210312,0.0001,0.1114,0.3804,0.6015,-0.2413,-0.8093
20210315,0.0001,0.6911,-0.1469,-0.1801,0.5741,-0.1807
20210316,0.0001,-0.4205,-1.4707,-0.1589,1.2772,1.5877
20210317,0.0001,0.3474,0.9446,0.1945,-0.0173,-0.4129
20210318,0.0001,-1.8732,-0.7926,0.4265,1.2989,0.2345
20210319,0.0001,0.2418,0.7632,-0.5246,-0.3507,-0.1678
20210322,0.0001,0.5521,-1.5874,-0.4712,0.8237,1.0737
20210323,0.0001,-1.1739,-3.1116,-1.0370,0.7428,1.2279
20210324,0.0001,-0.9916,-1.9688,0.5994,0.1669,-0.2265
20210325,0.0001,0.6732,2.0397,1.1144,-0.6672,-1.1098
20210326,0.0001,1.5486,0.3479,0.8622,0.9551,0.3005
20210329,0.0001,-0.4994,-2.6270,-0.1489,0.5149,0.7869
20210330,0.0001,-0.0312,2.0482,-0.1900,-0.1495,-0.8891
20210331,0.0001,0.6264,0.7165,-0.2306,-0.1196,0.5127
20210401,0.0001,1.2716,0.4626,-0.4545,-0.0861,0.2922
20210405,0.0001,1.2682,-0.4843,-0.3424,1.3330,1.0093
20210406,0.0001,0.0143,-0.3895,-0.4066,0.2080,-0.2333
20210407,0.0001,-0.1187,-1.5455,-0.0568,0.5212,0.3800
20210408,0.0001,0.6204,0.2874,-0.7790,0.2850,0.5063
20210409,0.0001,0.6472,-0.5118,-0.1351,1.0120,0.5778
20210412,0.0001,-0.0532,-0.5358,-0.6348,0.7413,0.6473
20210413,0.0001,0.4116,-0.8373,-0.7496,-0.3574,0.6204
20210414,0.0001,-0.3461,1.1126,1.3086,-0.8634,-0.8740
20210415,0.0001,1.0456,-0.8934,-0.8804,0.4213,0.9320
20210416,0.0001,0.2675,-0.2320,0.2817,0.7059,0.1835
20210419,0.0001,-0.7292,-0.6903,0.4415,0.1838,-0.0829
20210420,0.0001,-0.9353,-1.4520,-0.6882,0.3216,0.5429
20210421,0.0001,1.1127,1.6022,0.3751,-0.7941,-0.8362
20210422,0.0001,-0.7702,0.6026,-0.3184,-0.5753,-0.5050
20210423,0.0001,1.2629,0.7299,0.1422,0.1308,0.2119
20210426,0.0001,0.4212,0.9786,0.0475,-0.8956,-0.3086
20210427,0.0001,-0.0250,0.0690,0.2837,-0.1177,-0.3804
20210428,0.0001,-0.0648,0.1458,-0.0946,-1.0409,-0.6338
20210429,0.0001,0.3898,-0.5616,0.0667,0.8982,0.0693
20210430,0.0001,-0.8265,-0.7214,-0.6187,0.0535,0.0186
20210503,0.0000,0.1744,1.0976,0.9819,0.8146,-0.1284
20210504,0.0000,-0.8897,-0.4647,1.1261,1.0714,-1.2975
20210505,0.0000,-0.0543,-0.0783,0.5349,0.5835,-0.5638
20210506,0.0000,0.4774,-0.1187,0.4276,1.6543,0.9408
20210507,0.0000,0.8377,0.4600,0.4542,-0.3048,-0.3969
20210510,0.0000,-1.3621,-1.3847,0.7661,0.2512,-0.5774
20210511,0.0000,-0.6274,0.5935,-0.1052,-0.6322,0.4541
20210512,0.0000,-2.3438,-1.2723,0.2311,-0.3905,-0.3409
20210513,0.0000,1.0246,0.3714,0.2127,1.8812,0.7473
20210514,0.0000,1.8070,0.9941,0.1633,-0.7455,-0.3766
20210517,0.0000,-0.2357,0.8929,1.1708,-0.0457,-0.9183
20210518,0.0000,-0.6862,-0.0389,-0.5558,-1.3249,-0.2032
20210519,0.0000,-0.3404,-0.6747,-0.4854,0.1077,0.7360
20210520,0.0000,1.1453,-0.6962,-0.6075,-0.3443,0.7508
20210521,0.0000,-0.0378,0.4503,0.0141,-0.2691,-0.4439
20210524,0.0000,0.9947,-0.3526,-0.2966,0.3689,0.3220
20210525,0.0000,-0.3003,-0.7309,-0.2175,0.5297,0.6172
20210526,0.0000,0.4693,1.9084,0.4990,-0.0780,-0.3585
20210527,0.0000,0.2819,1.1786,0.6472,-0.5047,-0.8323
20210528,0.0000,0.0406,-0.5528,-0.4380,-0.2486,0.3360
20210601,0.0000,0.0348,1.4973,0.8226,-0.0258,-1.1624
20210602,0.0000,0.1221,-0.0478,0.8590,-0.3281,-0.7294
20210603,0.0000,-0.5308,-0.1666,0.4508,0.1454,-0.1979
20210604,0.0000,0.8981,-0.5780,-0.5014,0.1671,0.7258
20210607,0.0000,0.1531,1.0580,-0.1737,-0.6928,0.2276
20210608,0.0000,0.1887,1.0548,0.1593,-0.2503,-0.1763
20210609,0.0000,-0.2979,-0.3952,0.0106,-0.2607,0.4891
20210610,0.0000,0.3992,-2.0033,-1.4756,-1.1664,0.4789
20210611,0.0000,0.3706,0.8906,-0.0539,-0.1349,-0.0456
20210614,0.0000,0.1474,-0.8900,-0.7286,-0.1761,0.8825
20210615,0.0000,-0.3020,0.0497,0.4659,0.4825,-0.9321
20210616,0.0000,-0.4531,0.2903,-0.2187,-0.4762,0.1909
20210617,0.0000,0.0087,-1.4542,-1.7428,-0.0747,1.6247
20210618,0.0000,-1.2261,-0.7743,-1.0556,-0.2961,0.3882
20210621,0.0000,1.3488,0.6281,0.4444,-0.1300,-0.7775
20210622,0.0000,0.5821,0.2083,0.1777,0.9769,0.5572
20210623,0.0000,0.0094,0.6418,-0.3876,-0.4444,0.1400
20210624,0.0000,0.6873,0.8569,0.1797,-0.2625,-0.0558
20210625,0.0000,0.3198,-0.4564,0.2284,-0.2697,0.0095
20210628,0.0000,0.2093,-0.2710,-0.6658,0.8585,1.8746
20210629,0.0000,0.0010,-0.3788,0.0309,0.6354,0.7120
20210630,0.0000,0.0713,0.1949,0.7347,0.5155,-0.7781
20210701,0.0001,0.4279,0.5081,0.5203,0.0201,-0.3138
20210702,0.0001,0.5559,-1.5826,-0.2308,0.5022,0.6508
20210706,0.0001,-0.2781,-1.0733,-1.2838,0.4287,1.5170
20210707,0.0001,0.0943,-0.5480,0.3303,1.5587,0.5773
20210708,0.0001,-0.8573,-0.1311,-0.0158,-0.1258,-0.0956
20210709,0.0001,1.2514,1.1248,0.6582,0.0784,-0.1553
20210712,0.0001,0.2264,0.2776,-0.1103,0.7453,0.0884
20210713,0.0001,-0.5574,-1.0465,0.0414,0.8528,0.5272
20210714,0.0001,-0.2593,-0.8774,0.5984,2.0395,0.9193
20210715,0.0001,-0.3806,-0.2534,0.1142,0.3753,-0.1833
20210716,0.0001,-0.7680,-0.5635,-1.0826,0.0518,0.7753
20210719,0.0001,-1.4131,0.1451,-1.4864,0.0142,1.0606
20210720,0.0001,1.6943,0.8121,0.2344,-0.4944,-0.3307
20210721,0.0001,0.9511,0.6802,0.3728,-0.9408,-0.8542
20210722,0.0001,0.0915,-1.5010,-0.6219,0.7820,0.7505
20210723,0.0001,0.9785,-0.2410,-0.3413,0.8709,0.9453
20210726,0.0001,0.1820,0.2196,0.9108,0.2995,-0.5516
20210727,0.0001,-0.6623,-0.4719,0.2598,0.0890,-0.4223
20210728,0.0001,0.2707,0.8687,-0.7272,-1.3408,-0.2001
20210729,0.0001,0.4115,0.5455,0.3066,0.9928,0.0556
20210730,0.0001,-0.6529,0.0648,0.0494,0.6770,0.5491
20210802,0.0002,-0.1208,0.0805,-0.6370,0.4866,0.6628
20210803,0.0002,0.7245,-0.1627,0.3568,1.0488,0.6951
20210804,0.0002,-0.3919,-0.9730,-1.6234,0.2275,1.2501
20210805,0.0002,0.7410,0.8629,-0.3211,-1.0674,-0.6864
20210806,0.0002,0.0937,0.5512,0.8724,0.1179,-0.7685
20210809,0.0002,0.0076,-0.3422,-0.7063,-0.0948,0.1331
20210810,0.0002,0.0587,0.6801,1.2200,0.6441,-0.3545
20210811,0.0002,0.1915,0.3962,0.7260,0.5701,-0.2915
20210812,0.0002,0.2426,-0.6900,-0.1086,0.3156,0.4404
20210813,0.0002,0.0038,-1.0702,-0.0774,0.6497,0.4666
20210816,0.0002,-0.0487,-0.6071,0.1360,1.6985,0.9624
20210817,0.0002,-0.8030,-0.8903,0.0432,-0.7030,-0.4518
20210818,0.0002,-0.9535,0.0166,-0.5965,-0.3052,0.0857
20210819,0.0002,-0.1468,-0.9799,-0.8174,1.0931,1.4895
20210820,0.0002,0.9186,0.7054,-0.4650,-0.3068,0.2434
20210823,0.0002,1.0759,0.6708,-0.0753,-1.2914,-0.6244
20210824,0.0002,0.4067,0.4034,-0.0512,-0.8327,-0.5193
20210825,0.0002,0.2601,0.1560,0.1717,-0.3486,-0.2414
20210826,0.0002,-0.6479,-0.3728,-0.2007,0.0287,0.1752
20210827,0.0002,1.0740,1.5655,0.4105,-0.6305,-0.4235
20210830,0.0002,0.3454,-0.7543,-0.3360,0.5966,0.5920
20210831,0.0002,-0.1315,0.1699,-0.0288,-0.7479,-0.6958
20210901,0.0002,0.1077,0.3100,-0.5661,-0.2724,0.2406
20210902,0.0002,0.3600,0.1789,0.5728,-0.6077,-1.0151
20210903,0.0002,-0.0145,-0.5736,-0.2819,0.3946,0.6178
20210907,0.0002,-0.3606,-0.5414,0.2891,-0.1331,-0.0294
20210908,0.0002,-0.3401,-0.8137,0.2474,-0.2401,-0.1178
20210909,0.0002,-0.2730,0.3696,-0.1069,-0.2503,-0.2089
20210910,0.0002,-0.7569,0.1521,-0.1252,0.2053,-0.1556
20210913,0.0002,0.1383,0.2244,1.3219,-0.2757,-0.7835
20210914,0.0002,-0.6620,-0.7332,-0.6578,0.4825,0.9993
20210915,0.0002,0.8825,0.1589,0.6170,0.0317,-0.5187
20210916,0.0002,-0.0338,-0.1026,-0.7564,0.1216,0.1421
20210917,0.0002,-0.7278,0.8055,-0.8680,-0.8832,-0.4181
20210920,0.0002,-1.8614,-0.5664,0.2413,0.3399,0.1627
20210921,0.0002,0.0491,0.2515,-0.6369,-0.0444,0.2097
20210922,0.0002,0.9972,0.2948,0.4615,0.0093,-0.2394
20210923,0.0002,1.2821,0.6597,0.6012,-0.4836,-0.9319
20210924,0.0002,0.0851,-0.3632,0.3299,0.4926,0.0245
20210927,0.0002,-0.1009,1.8348,1.2991,-0.2816,-1.7149
20210928,0.0002,-2.1775,0.0091,1.4249,0.3953,-1.0593
20210929,0.0002,0.0340,-0.2783,0.4186,0.5681,0.1101
20210930,0.0002,-1.0222,-0.4650,-0.4209,-1.4316,-0.2799
20211001,0.0002,1.1040,0.4924,0.8681,0.1018,-0.3201
20211004,0.0002,-1.4328,0.4831,1.4417,0.4031,-0.9672
